text,preprocessed,label,raw_anger,raw_anticipation,raw_disgust,raw_fear,raw_joy,raw_sadness,raw_surprise,raw_trust,emotion_words
[PERSON] ! Murderer !,"['person', 'murderer']","4, 7",0.922,0.0,0.82,0.953,0.0,0.877,0.0,0.0,['murderer']
"Yeah , she's wonderful .","['yeah', 'shes', 'wonderful']",5,0.0,0.0,0.0,0.0,0.863,0.0,0.453,0.625,['wonderful']
I've had a very trying evening .,"['ive', 'trying', 'evening']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Just one ?,['one'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And that we have an uncorrupted scientific establishment , which we do not and which we will prove .","['uncorrupted', 'scientific', 'establishment', 'prove']","6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,['scientific']
He never wanted me .,"['never', 'wanted']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Um , really good to see you , ma'am .","['um', 'really', 'good', 'see', 'maam']",4,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"Listen , I know why you've come .","['listen', 'know', 'youve', 'come']","2, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Get up !,['get'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"The idiot had his TV turned up , and I didn't --","['idiot', 'tv', 'turned', 'didnt']","1, 3",0.0,0.0,0.492,0.0,0.0,0.0,0.0,0.0,['idiot']
"[PERSON]'s tapes encrypted , bounced by satellite to [LOCATION] , then decrypted - all in minutes .","['person', 'tape', 'encrypted', 'bounced', 'satellite', 'location', 'decrypted', 'minute']","8, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's a shame to waste all that prime beef on a guy serving three to five in prison .,"['shame', 'waste', 'prime', 'beef', 'guy', 'serving', 'three', 'five', 'prison']",3,0.529,0.0,1.234,0.969,0.0,1.536,0.0,0.0,"['shame', 'waste', 'prison']"
We've lost our picture .,"['weve', 'lost', 'picture']",6,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,['lost']
I never thought I'd find myself in that crowd .,"['never', 'thought', 'id', 'find', 'crowd']",6,0.0,0.414,0.0,0.0,0.0,0.0,0.0,0.0,['thought']
One more scratch on it and your career in the Navy is ended .,"['one', 'scratch', 'career', 'navy', 'ended']","1, 2, 3",0.0,0.453,0.0,0.0,0.0,0.0,0.0,0.0,['career']
Come on . Stop complaining .,"['come', 'stop', 'complaining']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"All right , what is it if I may ask , You do want to do ?","['right', 'may', 'ask', 'want']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Now what makes you think I hate her ?,"['make', 'think', 'hate']",7,0.828,0.0,0.695,0.484,0.0,0.656,0.0,0.0,['hate']
That people would go and do that !,"['people', 'would', 'go']","1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
The next day I call [PERSON] .,"['next', 'day', 'call', 'person']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Oh my God ! You totally should .,"['oh', 'god', 'totally']",5,0.0,0.484,0.0,0.094,0.545,0.0,0.0,0.617,['god']
It's wasted on this bunch of Swiss bankers .,"['wasted', 'bunch', 'swiss', 'banker']",3,0.441,0.0,0.445,0.0,0.0,0.0,0.0,0.352,"['wasted', 'banker']"
It may be the only way to unite us in this incredibly divided world of ours .,"['may', 'way', 'unite', 'u', 'incredibly', 'divided', 'world']","2, 5",0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,['divided']
"I'm sorry , ma'am , but you're needed in the Situation Room .","['im', 'sorry', 'maam', 'youre', 'needed', 'situation', 'room']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I might not get you back this time .,"['might', 'get', 'back', 'time']",6,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,['time']
That was my low .,['low'],6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Is it unfair ?,['unfair'],1,0.571,0.0,0.281,0.0,0.0,0.5,0.0,0.0,['unfair']
You intend to take it yourself ?,"['intend', 'take']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,['intend']
I can't start the car .,"['cant', 'start', 'car']","6, 7",0.0,0.75,0.0,0.0,0.0,0.0,0.344,0.0,['start']
I don't care if you fire me this exact fucking moment .,"['dont', 'care', 'fire', 'exact', 'fucking', 'moment']",1,0.0,0.0,0.0,0.636,0.0,0.0,0.0,0.0,['fire']
Most of their wounds won't heal properly .,"['wound', 'wont', 'heal', 'properly']",4,0.636,0.289,0.0,0.571,0.406,0.625,0.0,0.609,"['wound', 'wont', 'heal']"
Press down on her !,['press'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Why didn't you tell me ?,"['didnt', 'tell']","6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You want to know the ... What do you call it ? Motivation ?,"['want', 'know', 'call', 'motivation']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Look , I don't mind if you have a new dog but you can't let him run aroud scaring half the neighbourhood .","['look', 'dont', 'mind', 'new', 'dog', 'cant', 'let', 'run', 'aroud', 'scaring', 'half', 'neighbourhood']",3,0.0,0.0,0.086,0.25,0.0,0.0,0.0,0.0,"['mind', 'run']"
Don't move !,"['dont', 'move']","1, 2, 4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And people do the strangest things , too .","['people', 'strangest', 'thing']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Come , my child .","['come', 'child']",8,0.0,0.523,0.0,0.0,0.466,0.0,0.0,0.0,['child']
They hold together and bring me bad luck .,"['hold', 'together', 'bring', 'bad', 'luck']",6,0.453,0.594,0.391,0.375,0.878,0.422,0.508,0.0,"['together', 'bad', 'luck']"
"The usual , sir ?","['usual', 'sir']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,"['usual', 'sir']"
You've put us all in danger for your love of this woman .,"['youve', 'put', 'u', 'danger', 'love', 'woman']",1,0.0,0.0,0.0,0.802,0.828,0.719,0.0,0.758,"['danger', 'love']"
My grandparents were killed in the war .,"['grandparent', 'killed', 'war']",6,0.0,0.0,0.0,0.942,0.0,0.0,0.0,0.0,['war']
"Come on , it's Christmas .","['come', 'christmas']","1, 2, 5, 6",0.0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,['christmas']
And you were right there !,['right'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
She wants to talk to me ?,"['want', 'talk']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
There's some action at a place in [LOCATION] .,"['there', 'action', 'place', 'location']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You got a minute , man ?","['got', 'minute', 'man']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Um ... I'm always getting myself into these kinds of things .,"['um', 'im', 'always', 'getting', 'kind', 'thing']",7,0.0,0.0,0.0,0.0,0.621,0.0,0.0,0.641,['kind']
I know you're crazy about me .,"['know', 'youre', 'crazy']",5,0.5,0.0,0.0,0.519,0.0,0.368,0.0,0.0,['crazy']
"Is it , perhaps , that this cause is too hopeless ?","['perhaps', 'cause', 'hopeless']",4,0.0,0.0,0.0,0.688,0.0,0.688,0.0,0.203,['hopeless']
"I'm not on the pills so we use rubbers , so it's hurting .","['im', 'pill', 'use', 'rubber', 'hurting']","8, 1, 4, 6",0.712,0.0,0.0,0.672,0.0,0.625,0.0,0.312,"['pill', 'hurting']"
"Sweet musical [PERSON] , that's your friend ?","['sweet', 'musical', 'person', 'thats', 'friend']",1,0.011,0.812,0.0,0.0,1.5179999999999998,0.045,0.42200000000000004,1.726,"['sweet', 'musical', 'friend']"
Fantastic .,['fantastic'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What is ...,[],"2, 4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Heavens ' name !,"['heaven', 'name']",7,0.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,['heaven']
"[PERSON] , fuck off !","['person', 'fuck']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They must have wonderful materials to make a thing like this .,"['must', 'wonderful', 'material', 'make', 'thing', 'like']",5,0.0,0.0,0.0,0.0,0.863,0.0,0.453,1.109,"['wonderful', 'like']"
"I mean , [PERSON] would always stick a matchbook under one leg to remind me that I'd measured wrong , but she never got rid of it .","['mean', 'person', 'would', 'always', 'stick', 'matchbook', 'one', 'leg', 'remind', 'id', 'measured', 'wrong', 'never', 'got', 'rid']","1, 5",0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.57,['measured']
"No time to be shy , ladies .","['time', 'shy', 'lady']",2,0.0,0.516,0.0,0.14,0.0,0.0,0.0,0.0,"['time', 'shy']"
Won it in a stud game .,"['stud', 'game']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
NOW !,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"An honorary stooge like me against the Taylors and Paines , the machines and the lies .","['honorary', 'stooge', 'like', 'taylor', 'paine', 'machine', 'lie']",3,0.348,0.0,0.445,0.0,0.0,0.585,0.0,0.7729999999999999,"['like', 'machine', 'lie']"
It's too late to start anything now .,"['late', 'start', 'anything']",4,0.0,0.75,0.0,0.0,0.0,0.125,0.344,0.0,"['late', 'start']"
I'm a sick man .,"['im', 'sick', 'man']",6,0.0,0.0,0.578,0.0,0.0,0.531,0.0,0.0,['sick']
You can do it !,[],"8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"We know from our fancy telescopes that just in the last years , more than planets have been identified outside our solar system that seem to be far enough from their suns and dense enough that they might be able to support","['know', 'fancy', 'telescope', 'last', 'year', 'planet', 'identified', 'outside', 'solar', 'system', 'seem', 'far', 'enough', 'sun', 'dense', 'enough', 'might', 'able', 'support']","8, 2, 7",0.0,0.765,0.0,0.0,0.782,0.0,0.172,0.8440000000000001,"['fancy', 'system', 'sun']"
Who is there ?,[],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
And do remember me kindly to your charming wife .,"['remember', 'kindly', 'charming', 'wife']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're in enough trouble as it is .,"['youre', 'enough', 'trouble']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Don't kick me , I won't shut up .","['dont', 'kick', 'wont', 'shut']",1,0.667,0.289,0.0,0.0,0.0,0.0,0.0,0.0,"['kick', 'wont']"
I just spoke to [PERSON] .,"['spoke', 'person']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I have wonderful news for you .,"['wonderful', 'news']",5,0.0,0.0,0.0,0.0,0.863,0.0,0.453,0.625,['wonderful']
"Gee whiz , so many things happening all at once .","['gee', 'whiz', 'many', 'thing', 'happening']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I don't want any of that slop .,"['dont', 'want', 'slop']",3,0.0,0.0,0.641,0.0,0.0,0.0,0.0,0.0,['slop']
got a strong back . And a strong desire to escape .,"['got', 'strong', 'back', 'strong', 'desire', 'escape']","8, 2",0.0,0.625,0.0,0.406,0.484,0.0,0.0,1.124,"['strong', 'strong', 'desire', 'escape']"
"Come on , honey .","['come', 'honey']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What you fail to understand ... is the power of hate .,"['fail', 'understand', 'power', 'hate']","1, 2",0.828,0.0,0.695,0.484,0.0,0.656,0.0,0.0,['hate']
"He swears he has no idea where [PERSON] is , but his phone records tell a different story .","['swears', 'idea', 'person', 'phone', 'record', 'tell', 'different', 'story']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You put asses into seats .,"['put', 'ass', 'seat']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Don't be nervous .,"['dont', 'nervous']",8,0.0,0.602,0.0,0.469,0.0,0.0,0.0,0.0,['nervous']
You can't go !,"['cant', 'go']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm ready .,"['im', 'ready']",2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['ready']
"I suppose like the fathead you are , you told Father all your little hopes and dreams ?","['suppose', 'like', 'fathead', 'told', 'father', 'little', 'hope', 'dream']",3,0.0,0.773,0.0,0.0,1.0699999999999998,0.0,0.367,1.75,"['like', 'father', 'hope', 'dream']"
"I ain't giving you shit . I said I'd play you even , I play you even .","['aint', 'giving', 'shit', 'said', 'id', 'play', 'even', 'play', 'even']",1,0.573,0.0,0.82,0.0,0.469,0.0,0.0,0.0,"['giving', 'shit']"
Don't go to him in anger . Go and warn him .,"['dont', 'go', 'anger', 'go', 'warn']",2,0.811,0.547,0.0,0.453,0.0,0.0,0.297,0.305,"['anger', 'warn']"
I'm sure you'll be happy with [PERSON] .,"['im', 'sure', 'youll', 'happy', 'person']",2,0.0,0.555,0.0,0.0,0.788,0.0,0.0,0.937,"['youll', 'happy']"
"No , but he's not feeling well .","['he', 'feeling', 'well']",6,0.147,0.555,0.141,0.328,0.359,0.172,0.359,0.518,['feeling']
I'm getting off at the next stop . That's impossible .,"['im', 'getting', 'next', 'stop', 'thats', 'impossible']",2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,['impossible']
He's been recorded saying ...,"['he', 'recorded', 'saying']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You'll need more than just two of us .,"['youll', 'need', 'two', 'u']","8, 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,['youll']
This is a bullshit case .,"['bullshit', 'case']",1,0.0,0.0,0.0,0.094,0.0,0.228,0.0,0.0,['case']
There's a lot of things she could ask me but she won't say one darn word .,"['there', 'lot', 'thing', 'could', 'ask', 'wont', 'say', 'one', 'darn', 'word']",1,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.477,"['wont', 'word']"
Maybe we've forgotten how to hope .,"['maybe', 'weve', 'forgotten', 'hope']",6,0.0,0.773,0.0,0.266,0.586,0.53,0.367,0.68,"['forgotten', 'hope']"
By stepping on a bottle and breaking the heel of my shoe !,"['stepping', 'bottle', 'breaking', 'heel', 'shoe']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hello , sweetheart !","['hello', 'sweetheart']",5,0.0,0.57,0.0,0.0,0.758,0.0,0.0,0.589,['sweetheart']
Would you like to go out to grab a burger and then go to the movies or something ?,"['would', 'like', 'go', 'grab', 'burger', 'go', 'movie', 'something']",2,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.484,"['like', 'grab']"
Don't try and tell me the runway's too short .,"['dont', 'try', 'tell', 'runway', 'short']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I hate to do this , but I think we better get him to a hospital .","['hate', 'think', 'better', 'get', 'hospital']",4,0.828,0.0,0.695,0.968,0.0,1.1400000000000001,0.0,0.531,"['hate', 'hospital']"
"Shall we , eh , have a look at again ?","['shall', 'eh', 'look']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"The agricultural use is one of the exceptions , fortunately .","['agricultural', 'use', 'one', 'exception', 'fortunately']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,['exception']
"Look . I've been kicking ass and taking names , trying to save your fucking hide .","['look', 'ive', 'kicking', 'as', 'taking', 'name', 'trying', 'save', 'fucking', 'hide']",1,0.636,0.0,0.0,0.297,0.2,0.0,0.0,0.562,"['kicking', 'save', 'hide']"
He is my friend .,['friend'],5,0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.75,['friend']
"[PERSON] , you want a laugh ?","['person', 'want', 'laugh']",5,0.0,0.0,0.0,0.0,0.891,0.0,0.258,0.0,['laugh']
I have to warn the Soviets in the clearest possible terms that they risk taking us to the brink of an armed confrontation with incalculable consequences for all mankind .,"['warn', 'soviet', 'clearest', 'possible', 'term', 'risk', 'taking', 'u', 'brink', 'armed', 'confrontation', 'incalculable', 'consequence', 'mankind']",4,0.7,1.125,0.0,1.718,0.0,0.0,0.297,0.305,"['warn', 'risk', 'armed']"
Nobody knows anything about what's happening here .,"['nobody', 'know', 'anything', 'whats', 'happening']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"What is this guy , nice or something ?","['guy', 'nice', 'something']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Weren't you , in fact , intimate with the lady ?","['werent', 'fact', 'intimate', 'lady']","1, 6",0.0,0.57,0.0,0.0,0.71,0.0,0.0,1.361,"['fact', 'intimate']"
Carlo would love to say hello !,"['carlo', 'would', 'love', 'say', 'hello']",2,0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.758,['love']
It is of no concern to me,['concern'],3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'm not resigning my senior partnership the day after what happened , happened , if that's what you're asking .","['im', 'resigning', 'senior', 'partnership', 'day', 'happened', 'happened', 'thats', 'youre', 'asking']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,['partnership']
"And it's like she wants to be my mentor , which is exactly what I needed .","['like', 'want', 'mentor', 'exactly', 'needed']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1869999999999998,"['like', 'mentor']"
"Um , should I wait for you ? No , no .","['um', 'wait']",7,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,['wait']
I like it !,['like'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
"[PERSON] , I'm gonna kill you , you murdering son of a bitch !","['person', 'im', 'gonna', 'kill', 'murdering', 'son', 'bitch']",3,0.803,0.0,0.648,1.259,0.0,1.203,0.0,0.0,"['kill', 'bitch']"
Copycat !,['copycat'],1,0.227,0.0,0.258,0.0,0.0,0.0,0.0,0.0,['copycat']
You bloody liar !,"['bloody', 'liar']",1,0.781,0.0,1.094,0.781,0.0,0.806,0.0,0.0,"['bloody', 'liar']"
His skin . Like a bone or a tendon .,"['skin', 'like', 'bone', 'tendon']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
We can do better than that .,['better'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"It couldn't have been me , sir .","['couldnt', 'sir']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,['sir']
"This must be difficult , your life changing so drastically .","['must', 'difficult', 'life', 'changing', 'drastically']",6,0.0,0.0,0.0,0.359,0.438,0.0,0.0,0.0,"['difficult', 'life']"
Look at that !,['look'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I don't want to hear another word .,"['dont', 'want', 'hear', 'another', 'word']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
We're here to have fun .,['fun'],2,0.0,0.562,0.0,0.0,0.788,0.0,0.0,0.0,['fun']
A drink comes in pretty handy sometimes .,"['drink', 'come', 'pretty', 'handy', 'sometimes']",5,0.0,0.414,0.0,0.0,0.469,0.0,0.0,0.367,['pretty']
"If you need me , just pull this .","['need', 'pull']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It means you become their slave hours a day seven days a week .,"['mean', 'become', 'slave', 'hour', 'day', 'seven', 'day', 'week']","1, 3",0.652,0.0,0.0,0.531,0.0,0.797,0.0,0.0,['slave']
"[PERSON]'s gonna kill me , [PERSON] .","['person', 'gonna', 'kill', 'person']",4,0.0,0.0,0.0,0.962,0.0,0.797,0.0,0.0,['kill']
You have to focus on the road .,"['focus', 'road']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You wouldn't want me to go in with a blunt scalpel .,"['wouldnt', 'want', 'go', 'blunt', 'scalpel']",5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['scalpel']
That's the only chance you got left .,"['thats', 'chance', 'got', 'left']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.0,['chance']
And I know this planet is safer because she's defending it .,"['know', 'planet', 'safer', 'shes', 'defending']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And I appreciate it , [PERSON] .","['appreciate', 'person']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You and [PERSON] use to play when you were children ?,"['person', 'use', 'play', 'child']",2,0.0,0.523,0.0,0.0,0.466,0.0,0.0,0.0,['child']
Here's good news for you bachelors .,"['here', 'good', 'news', 'bachelor']",5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"Their privilege , their presumption .","['privilege', 'presumption']","6, 7",0.0,0.586,0.0,0.0,0.0,0.0,0.0,0.719,"['privilege', 'presumption']"
You only pretended to be my friend .,"['pretended', 'friend']",6,0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.75,['friend']
Are you still mad about [LOCATION] ?,"['still', 'mad', 'location']",7,0.688,0.0,0.484,0.547,0.0,0.5,0.0,0.0,['mad']
"They gonna be full up , from what I hear .","['gonna', 'full', 'hear']",2,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,['full']
Clang had the whole temple transported here for your sacrifice .,"['clang', 'whole', 'temple', 'transported', 'sacrifice']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['sacrifice']
Are you in here ? Yes !,['yes'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
This is history .,['history'],6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How do you know ?,['know'],"4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm not available .,"['im', 'available']","1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What a shithole .,['shithole'],3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Ma damn foot's caught in the door !,"['damn', 'foot', 'caught', 'door']",1,0.735,0.0,0.359,0.0,0.0,0.0,0.0,0.0,['damn']
"Let go , you asshole !","['let', 'go', 'asshole']",1,0.606,0.0,0.836,0.0,0.0,0.0,0.0,0.0,['asshole']
He asked you not to get those records ?,"['asked', 'get', 'record']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , that's it for another day .","['well', 'thats', 'another', 'day']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It was just like old times .,"['like', 'old', 'time']","5, 6",0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.484,"['like', 'time']"
This is the miracle I wanted .,"['miracle', 'wanted']",5,0.0,0.633,0.0,0.0,0.742,0.0,0.859,0.562,['miracle']
He's worse than [PERSON] Tex.,"['he', 'worse', 'person', 'tex']",3,0.0,0.0,0.0,0.484,0.0,0.453,0.0,0.0,['worse']
"Man , he is a lot bigger .","['man', 'lot', 'bigger']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They come from the New Orleans Bridge Club ... and they've been bonded by the steward .,"['come', 'new', 'orleans', 'bridge', 'club', 'theyve', 'bonded', 'steward']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609,['steward']
You're better .,"['youre', 'better']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Cold or not , it's good to be back in [LOCATION] .","['cold', 'good', 'back', 'location']",5,0.0,0.383,0.0,0.0,0.547,0.188,0.219,0.617,"['cold', 'good']"
Let's do some good .,"['let', 'good']",2,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
"You shut up , Dude , and listen to me .","['shut', 'dude', 'listen']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What a glorious day it was .,"['glorious', 'day']",5,0.0,0.0,0.0,0.0,0.812,0.0,0.0,0.0,['glorious']
You admire the son of a bitch .,"['admire', 'son', 'bitch']","8, 5, 7",0.803,0.0,0.648,0.297,0.0,0.406,0.266,0.703,"['admire', 'bitch']"
A lot of you incumbents will be in danger of losing your seats .,"['lot', 'incumbent', 'danger', 'losing', 'seat']",1,0.349,0.0,0.0,0.802,0.0,1.313,0.0,0.0,"['danger', 'losing']"
My gang !,['gang'],8,0.609,0.0,0.0,0.672,0.0,0.0,0.0,0.0,['gang']
Captain ...,['captain'],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
These are the wrong keys .,"['wrong', 'key']","6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You know , compadre ?","['know', 'compadre']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You're becoming an important man , [PERSON] .","['youre', 'becoming', 'important', 'man', 'person']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,['important']
